ConceptId	MapTarget
1068051000000101	T149
10680591000119107	R223
1068061000000103	T149
10680631000119107	R223
10680671000119105	R224
1068071000000105	T149
10680751000119105	R223
10680791000119100	R224
1068081000000107	T149
10680831000119106	R224
1068091000000109	T149
10680911000119107	R224
10680951000119108	R224
10680991000119103	R224
1068101000000101	T149
1068111000000104	T149
10681111000119100	R222
1068121000000105	T149
1068131000000107	T149
10681311000119102	R220
1068141000000103	T149
10681431000119101	R221
1068151000000100	T149
1068161000000102	T149
1068171000000109	T149
1068181000000106	T149
1068191000000108	T149
1068201000000105	T149
106821000119101	Z858
1068211000000107	T149
10682111000119106	R223
10682151000119107	R223
10682191000119102	R224
1068221000000101	T149
10682231000119106	R223
10682271000119109	R223
1068231000000104	T149
10682311000119109	R224
10682351000119105	R224
10682391000119100	R224
1068241000000108	T149
10682431000119105	R224
10682471000119108	R224
1068251000000106	T149
10682511000119104	R224
10682551000119103	R223
10682591000119108	R223
1068261000000109	T149
10682631000119108	R224
10682671000119106	R223
1068271000000102	T149
10682711000119105	R223
10682751000119106	R224
10682791000119101	R224
1068281000000100	T149
10682831000119107	R224
10682871000119105	R224
1068291000000103	T149
10682911000119108	R224
10682951000119109	R224
10682991000119104	R224
1068301000000104	T149
1068311000000102	T149
1068321000000108	T149
1068331000000105	T149
10683351000119102	R229
10683391000119107	R222
1068341000000101	T149
10683471000119104	R220
1068351000000103	T149
10683591000119104	R221
1068361000000100	T149
1068371000000107	T149
1068381000000109	T149
10683871000119102	R223
1068391000000106	T149
10683911000119104	R223
10683951000119103	R224
1068401000000109	T149
10684031000119107	R223
10684071000119105	R224
1068411000000106	T149
10684111000119103	R224
10684191000119107	R223
1068421000000100	T149
10684231000119103	R223
1068431000000103	T149
10684311000119100	R223
10684351000119104	R223
10684391000119109	R223
1068441000000107	T149
10684431000119104	R224
1068451000000105	T149
10684511000119105	R223
10684551000119106	R224
10684591000119101	R224
1068461000000108	T149
1068471000000101	T149
10684711000119104	R222
10684751000119103	R222
1068481000000104	T149
1068491000000102	T149
10684951000119100	R220
1068501000000108	T149
1068511000000105	T149
10685111000119102	J111
10685151000119101	R221
10685191000119106	R221
1068521000000104	T149
1068531000000102	T149
1068541000000106	T149
1068551000000109	T149
1068561000000107	T149
1068571000000100	T149
1068581000000103	T149
1068591000000101	T149
1068601000000107	T149
1068611000000109	T149
1068621000000103	T149
1068631000000101	T149
1068641000000105	T149
1068651000000108	T149
1068661000000106	T149
1068671000000104	T149
1068681000000102	T149
1068691000000100	T149
1068701000000100	T149
1068711000000103	T149
1068731000000106	T149
1068741000000102	T149
1068751000000104	T149
1068761000000101	T149
1068771000000108	T149
1068781000000105	T149
1068791000000107	T149
1068801000000106	T149
10688091000119100	J958
1068811000000108	T149
1068821000000102	T149
1068891000000104	#NC
1068901000000103	#NC
1068911000000101	#NC
1068921000000107	#NC
1068931000000109	#NC
1068941000000100	#NC
1068951000000102	#NC
1068961000000104	#NC
1068971000000106	#NC
1068981000000108	#NC
1068991000000105	#NC
1069001000000105	#NC
1069011000000107	#NC
1069021000000101	#NC
1069031000000104	#NC
1069041000000108	#NC
1069051000000106	#NC
10690551000119101	I868
1069061000000109	#NC
10690671000119109	K740
1069071000000102	#NC
1069081000000100	#NC
1069091000000103	#NC
1069101000000106	#NC
106911000119102	N059
1069111000000108	#NC
1069121000000102	#NC
1069131000000100	#NC
1069141000000109	#NC
1069151000000107	#NC
1069161000000105	#NC
1069171000000103	#NC
1069181000000101	#NC
10691841000119107	Z866
1069191000000104	#NC
10691941000119103	L989
1069201000000102	#NC
10692081000119100	R223
1069211000000100	#NC
10692131000119100	R223
1069221000000106	#NC
10692381000119102	R223
1069241000000104	#NC
10692421000119106	R223
10692461000119101	R223
10692501000119101	R223
1069251000000101	#NC
1069261000000103	#NC
10692681000119108	J393
10692681000119108	Y451
1069271000000105	#NC
10692721000119102	J459
10692721000119102	J441
10692761000119107	J448
10692801000119104	R238
1069281000000107	#NC
10692841000119102	R238
1069291000000109	#NC
10692931000119102	I830
1069301000000108	#NC
1069311000000105	#NC
1069321000000104	#NC
1069331000000102	#NC
1069341000000106	#NC
1069351000000109	#NC
1069361000000107	#NC
1069371000000100	#NC
1069381000000103	#NC
1069391000000101	#NC
1069401000000103	#NC
1069411000000101	#NC
1069421000000107	#NC
1069431000000109	#NC
1069441000000100	#NC
1069451000000102	#NC
1069461000000104	#NC
1069471000000106	#NC
1069481000000108	#NC
1069491000000105	#NC
1069501000000104	#NC
1069511000000102	#NC
1069521000000108	#NC
1069531000000105	#NC
1069541000000101	#NC
1069551000000103	#NC
1069561000000100	#NC
1069571000000107	#NC
1069591000000106	#NC
1069611000000103	#NC
1069621000000109	#NC
1069631000000106	#NC
1069641000000102	#NC
1069651000000104	#NC
1069661000000101	#NC
10696621000119105	N838
1069671000000108	#NC
1069681000000105	#NC
1069691000000107	#NC
10697004	O038
1069701000000107	#NC
1069711000000109	#NC
1069721000000103	#NC
1069731000000101	#NC
1069741000000105	#NC
1069751000000108	#NC
1069761000000106	#NC
1069771000000104	#NC
1069781000000102	#NC
1069791000000100	#NC
10698009	B023
10698009	H220A
1069801000000101	#NC
1069811000000104	#NC
1069821000000105	#NC
1069831000000107	#NC
1069841000000103	#NC
1069851000000100	#NC
1069861000000102	#NC
1069871000000109	#NC
1069881000000106	#NC
1069891000000108	#NC
10699001	K259
1069901000000109	#NC
1069911000000106	#NC
1069921000000100	#NC
1069931000000103	#NC
1069941000000107	#NC
1069951000000105	#NC
1069971000000101	#NC
1069981000000104	#NC
1069991000000102	#NC
1070000	G514
1070001000000108	#NC
1070021000000104	#NC
1070031000000102	#NC
1070041000000106	#NC
1070051000000109	#NC
1070061000000107	#NC
1070071000000100	#NC
1070081000000103	#NC
1070091000000101	#NC
10701000087104	I499
10701000119109	G402
1070101000000109	#NC
1070111000000106	#NC
1070121000000100	#NC
1070131000000103	#NC
1070141000000107	#NC
1070151000000105	#NC
1070161000000108	#NC
1070171000000101	#NC
1070181000000104	#NC
1070191000000102	#NC
1070201000000100	#NC
1070211000000103	#NC
1070221000000109	#NC
1070231000000106	#NC
1070241000000102	#NC
1070251000000104	#NC
1070261000000101	#NC
1070271000000108	#NC
1070291000000107	#NC
1070301000000106	#NC
1070311000000108	#NC
1070321000000102	#NC
1070331000000100	#NC
1070341000000109	#NC
1070351000000107	#NC
1070361000000105	#NC
1070371000000103	#NC
1070381000000101	#NC
1070391000000104	#NC
1070401000000101	#NC
1070411000000104	#NC
1070421000000105	#NC
1070431000000107	#NC
1070441000000103	#NC
1070451000000100	#NC
1070461000000102	#NC
1070471000000109	#NC
1070481000000106	#NC
1070491000000108	#NC
1070501000000102	#NC
1070511000000100	#NC
1070521000000106	#NC
1070531000000108	#NC
1070541000000104	#NC
1070551000000101	#NC
1070561000000103	#NC
1070571000000105	#NC
1070581000000107	#NC
1070591000000109	#NC
10706006	A178D
10706006	G07XA
1070601000000103	#NC
1070611000000101	#NC
1070621000000107	#NC
1070631000000109	#NC
1070641000000100	#NC
1070651000000102	#NC
1070661000000104	#NC
1070681000000108	#NC
1070691000000105	#NC
1070701000000105	#NC
1070711000000107	#NC
1070721000000101	#NC
1070731000000104	#NC
1070741000000108	#NC
1070751000000106	#NC
1070761000000109	#NC
1070771000000102	#NC
1070781000000100	#NC
1070791000000103	#NC
1070801000000104	#NC
1070811000000102	#NC
1070821000000108	#NC
1070831000000105	#NC
1070841000000101	#NC
1070851000000103	#NC
10708511000119108	C55X
1070861000000100	#NC
1070871000000107	#NC
1070881000000109	#NC
1070891000000106	#NC
1070901000000107	#NC
1070911000000109	#NC
1070921000000103	#NC
1070931000000101	#NC
1070941000000105	#NC
1070951000000108	#NC
1070961000000106	#NC
1070971000000104	#NC
1070981000000102	#NC
1070991000000100	#NC
1071000119107	K137
1071001000000101	#NC
1071011000000104	#NC
1071021000000105	#NC
1071031000000107	#NC
1071041000000103	#NC
1071051000000100	#NC
1071081000000106	#NC
1071091000000108	#NC
1071101000000100	#NC
1071111000000103	#NC
1071121000000109	#NC
1071131000000106	#NC
1071141000000102	#NC
1071151000000104	#NC
1071161000000101	#NC
1071171000000108	#NC
1071181000000105	#NC
1071191000000107	#NC
1071201000000109	#NC
1071211000000106	#NC
1071221000000100	#NC
1071231000000103	#NC
1071241000000107	#NC
1071251000000105	#NC
1071261000000108	#NC
1071271000000101	#NC
1071281000000104	#NC
1071291000000102	#NC
10713006	M051D
10713006	J990A
1071301000000103	#NC
1071311000000101	#NC
1071321000000107	#NC
1071331000000109	#NC
1071341000000100	#NC
1071351000000102	#NC
1071361000000104	#NC
1071371000000106	#NC
1071381000000108	#NC
1071391000000105	#NC
1071401000000108	#NC
1071411000000105	#NC
1071421000000104	#NC
1071431000000102	#NC
1071441000000106	#NC
1071451000000109	#NC
1071461000000107	#NC
1071471000000100	#NC
1071481000000103	#NC
1071491000000101	#NC
1071501000000107	#NC
1071511000000109	#NC
1071521000000103	#NC
1071531000000101	#NC
1071541000000105	#NC
1071551000000108	#NC
1071561000000106	#NC
1071571000000104	#NC
1071581000000102	#NC
1071591000000100	#NC
1071601000000106	#NC
1071621000000102	#NC
1071631000000100	#NC
1071641000000109	#NC
1071651000000107	#NC
1071681000000101	#NC
1071691000000104	#NC
1071701000000104	#NC
1071711000000102	#NC
1071721000000108	#NC
1071731000000105	#NC
1071741000000101	#NC
1071751000000103	#NC
1071761000000100	#NC
1071771000000107	#NC
1071781000000109	#NC
1071791000000106	#NC
10718002	E039
1071831000000104	#NC
1071841000000108	#NC
1071851000000106	#NC
1071861000000109	#NC
1071871000000102	#NC
1071881000000100	#NC
1071891000000103	#NC
1071901000000102	#NC
1071911000000100	#NC
1071921000000106	#NC
1071931000000108	#NC
1071941000000104	#NC
1071951000000101	#NC
1071961000000103	#NC
1071981000000107	#NC
1071991000000109	#NC
1072001000000107	#NC
1072011000000109	#NC
1072021000000103	#NC
1072031000000101	#NC
1072041000000105	#NC
1072051000000108	#NC
1072061000000106	#NC
1072071000000104	#NC
1072081000000102	#NC
1072091000000100	#NC
1072101000000108	#NC
1072111000000105	#NC
1072121000000104	#NC
1072131000000102	#NC
1072141000000106	#NC
1072151000000109	#NC
1072161000000107	#NC
1072171000000100	#NC
1072181000000103	#NC
1072191000000101	#NC
1072201000000104	#NC
1072211000000102	#NC
1072221000000108	#NC
1072231000000105	#NC
1072241000000101	#NC
1072251000000103	#NC
1072261000000100	#NC
1072271000000107	#NC
1072281000000109	#NC
1072291000000106	#NC
1072301000000105	#NC
1072311000000107	#NC
1072321000000101	#NC
1072331000000104	#NC
1072341000000108	#NC
1072351000000106	#NC
1072361000000109	#NC
1072371000000102	#NC
1072381000000100	#NC
1072391000000103	#NC
1072401000000100	#NC
1072411000000103	#NC
1072421000000109	#NC
1072431000000106	#NC
1072441000000102	#NC
1072451000000104	#NC
1072461000000101	#NC
1072471000000108	#NC
1072481000000105	#NC
1072491000000107	#NC
10725009	I10X
1072501000000101	#NC
1072511000000104	#NC
1072521000000105	#NC
1072531000000107	#NC
1072541000000103	#NC
1072551000000100	#NC
1072561000000102	#NC
1072571000000109	#NC
1072581000000106	#NC
1072591000000108	#NC
1072601000000102	#NC
1072611000000100	#NC
1072621000000106	#NC
1072631000000108	#NC
1072641000000104	#NC
1072651000000101	#NC
1072661000000103	#NC
1072671000000105	#NC
1072681000000107	#NC
1072691000000109	#NC
1072701000000109	#NC
1072711000000106	#NC
1072721000000100	#NC
1072731000000103	#NC
1072751000000105	#NC
1072761000000108	#NC
1072771000000101	#NC
1072781000000104	#NC
1072791000000102	#NC
10728006	K441
1072801000000103	#NC
1072811000000101	#NC
1072821000000107	#NC
1072831000000109	#NC
1072841000000100	#NC
1072851000000102	#NC
1072861000000104	#NC
1072871000000106	#NC
1072881000000108	#NC
1072891000000105	#NC
10729003	J684
10729003	Z720
1072901000000106	#NC
1072911000000108	#NC
1072931000000100	#NC
1072941000000109	#NC
1072951000000107	#NC
1072961000000105	#NC
1072971000000103	#NC
1072981000000101	#NC
1072991000000104	#NC
1073001000000100	#NC
1073003	Q821
1073011000000103	#NC
1073021000000109	#NC
1073031000000106	#NC
1073041000000102	#NC
1073051000000104	#NC
1073061000000101	#NC
1073071000000108	#NC
1073081000000105	#NC
1073091000000107	#NC
1073101000000104	#NC
1073111000000102	#NC
1073121000000108	#NC
1073131000000105	#NC
1073141000000101	#NC
1073151000000103	#NC
1073161000000100	#NC
1073171000000107	#NC
1073181000000109	#NC
1073191000000106	#NC
1073201000000108	#NC
1073211000000105	#NC
1073221000000104	#NC
1073221000119108	M0081
1073231000000102	#NC
1073231000119106	M0081
1073241000000106	#NC
1073241000119102	M0082
1073251000000109	#NC
1073251000119100	M0082
1073261000000107	#NC
1073261000119103	M0083
1073271000000100	#NC
1073271000119109	M0083
1073281000119107	M0084
1073291000000101	#NC
1073291000119105	M0083
1073301000000102	#NC
1073301000119106	M0085
1073311000000100	#NC
1073311000119109	M0085
1073321000000106	#NC
1073321000119102	M0086
1073331000000108	#NC
1073331000119104	M0086
1073341000000104	#NC
1073341000119108	M0087
1073351000000101	#NC
1073351000119105	M0097
1073361000000103	#NC
1073361000119107	M0097
1073371000000105	#NC
1073371000119101	M0087
1073381000000107	#NC
1073391000000109	#NC
1073401000000107	#NC
1073401000119103	M0091
1073411000000109	#NC
1073411000119100	M0091
1073421000000103	#NC
1073431000000101	#NC
1073441000000105	#NC
10734751000119102	N602
1073481000119106	M0095
1073491000000100	#NC
1073491000119109	M0095
1073501000000106	#NC
1073501000119102	M0096
1073511000000108	#NC
1073511000119104	M0096
1073521000000102	#NC
1073521000119106	M0097
10735231000119101	N602
1073531000000100	#NC
1073541000000109	#NC
1073541000119100	M0097
1073551000000107	#NC
1073561000000105	#NC
1073571000000103	#NC
1073581000000101	#NC
1073591000000104	#NC
10735991000119108	N989
10736002	E233
1073601000000105	#NC
10736081000119101	Q524
1073611000000107	#NC
1073631000000104	#NC
10736351000119105	N761
1073641000000108	#NC
1073651000000106	#NC
1073661000000109	#NC
1073671000000102	#NC
10736711000119105	Q518
1073681000000100	#NC
1073691000000103	#NC
1073701000000103	#NC
1073701000119107	M0697
1073711000000101	#NC
1073711000119105	M0694
1073721000000107	#NC
1073721000119103	M0695
10737281000119109	D27X
1073731000000109	#NC
1073731000119100	M0696
10737321000119104	D27X
1073741000000100	#NC
